date,city,latitude,longitude,water_level_m,precipitation_mm,flood_alert_flag
2019-12-19,Malappuram,11.2588,76.3183,5.6,91.62,Yellow
2019-12-19,Kozhikode,11.2588,75.7804,3.55,161.3,Yellow
2019-12-19,Wayanad,11.6854,76.132,3.18,42.0,Yellow
2019-12-19,Kannur,11.8745,75.3704,4.92,135.56,Yellow
2019-12-19,Kasaragod,12.499,75.0577,4.45,106.02,Yellow
2019-12-19,Pathanamthitta,9.2646,76.7874,2.89,128.51,Yellow
2019-12-19,Idukki,9.8501,77.0166,7.02,72.85,Red
2019-12-20,Thiruvananthapuram,8.5241,76.9366,2.76,2.86,Yellow
2019-12-20,Kollam,8.8932,76.6141,6.38,157.52,Orange
2019-12-20,Alappuzha,9.4981,76.3388,2.75,52.52,Yellow
2019-12-20,Kottayam,9.5916,76.5222,5.41,159.49,Orange
2019-12-20,Ernakulam,10.0827,76.2711,7.17,183.17,Red
2019-12-20,Thrissur,10.5276,76.2144,3.09,177.43,Yellow
2019-12-20,Palakkad,10.7867,76.6548,2.19,97.11,Yellow
2019-12-20,Malappuram,11.2588,76.3183,7.97,144.14,Red
2019-12-20,Kozhikode,11.2588,75.7804,5.06,124.58,Yellow
2019-12-20,Wayanad,11.6854,76.132,3.18,182.06,Yellow
2019-12-20,Kannur,11.8745,75.3704,2.54,158.16,Yellow
2019-12-20,Kasaragod,12.499,75.0577,3.72,149.96,Yellow
2019-12-20,Pathanamthitta,9.2646,76.7874,4.8,128.77,Yellow
2019-12-20,Idukki,9.8501,77.0166,5.61,92.0,Yellow
2019-12-21,Thiruvananthapuram,8.5241,76.9366,5.63,131.66,Yellow
2019-12-21,Kollam,8.8932,76.6141,3.47,122.82,Yellow
2019-12-21,Alappuzha,9.4981,76.3388,4.55,117.47,Yellow
2019-12-21,Kottayam,9.5916,76.5222,3.19,83.05,Yellow
2019-12-21,Ernakulam,10.0827,76.2711,3.92,61.08,Yellow
2019-12-21,Thrissur,10.5276,76.2144,7.75,128.79,Red
2019-12-21,Palakkad,10.7867,76.6548,3.08,148.31,Yellow
2019-12-21,Malappuram,11.2588,76.3183,3.04,154.55,Yellow
2019-12-21,Kozhikode,11.2588,75.7804,6.59,144.62,Yellow
2019-12-21,Wayanad,11.6854,76.132,4.93,59.29,Yellow
2019-12-21,Kannur,11.8745,75.3704,6.34,137.16,Yellow
2019-12-21,Kasaragod,12.499,75.0577,4.78,80.2,Yellow
2019-12-21,Pathanamthitta,9.2646,76.7874,5.63,108.91,Yellow
2019-12-21,Idukki,9.8501,77.0166,6.2,111.97,Yellow
2019-12-22,Thiruvananthapuram,8.5241,76.9366,3.6,154.47,Yellow
2019-12-22,Kollam,8.8932,76.6141,4.74,117.1,Yellow
2019-12-22,Alappuzha,9.4981,76.3388,2.2,147.96,Yellow
2019-12-22,Kottayam,9.5916,76.5222,4.1,97.08,Yellow
2019-12-22,Ernakulam,10.0827,76.2711,6.86,135.33,Yellow
2019-12-22,Thrissur,10.5276,76.2144,7.72,111.6,Red
2019-12-22,Palakkad,10.7867,76.6548,2.97,100.04,Yellow
2019-12-22,Malappuram,11.2588,76.3183,3.21,134.12,Yellow
2019-12-22,Kozhikode,11.2588,75.7804,4.35,143.5,Yellow
2019-12-22,Wayanad,11.6854,76.132,4.43,29.75,Yellow
2019-12-22,Kannur,11.8745,75.3704,4.91,12.46,Yellow
2019-12-22,Kasaragod,12.499,75.0577,5.09,89.96,Yellow
2019-12-22,Pathanamthitta,9.2646,76.7874,6.89,73.68,Yellow
2019-12-22,Idukki,9.8501,77.0166,4.88,146.59,Yellow
2019-12-23,Thiruvananthapuram,8.5241,76.9366,3.07,157.28,Yellow
2019-12-23,Kollam,8.8932,76.6141,6.77,104.57,Yellow
2019-12-23,Alappuzha,9.4981,76.3388,3.36,71.41,Yellow
2019-12-23,Kottayam,9.5916,76.5222,5.15,75.22,Yellow
2019-12-23,Ernakulam,10.0827,76.2711,7.95,82.97,Red
2019-12-23,Thrissur,10.5276,76.2144,3.61,79.77,Yellow
2019-12-23,Palakkad,10.7867,76.6548,5.37,110.08,Yellow
2019-12-23,Malappuram,11.2588,76.3183,7.98,125.81,Red
2019-12-23,Kozhikode,11.2588,75.7804,6.26,152.71,Orange
2019-12-23,Wayanad,11.6854,76.132,4.64,177.19,Yellow
2019-12-23,Kannur,11.8745,75.3704,5.19,41.0,Yellow
2019-12-23,Kasaragod,12.499,75.0577,2.5,74.96,Yellow
2019-12-23,Pathanamthitta,9.2646,76.7874,4.9,137.42,Yellow
2019-12-23,Idukki,9.8501,77.0166,6.2,111.82,Yellow
2019-12-24,Thiruvananthapuram,8.5241,76.9366,5.05,137.01,Yellow
2019-12-24,Kollam,8.8932,76.6141,4.01,77.15,Yellow
2019-12-24,Alappuzha,9.4981,76.3388,3.74,189.77,Yellow
2019-12-24,Kottayam,9.5916,76.5222,6.42,117.71,Yellow
2019-12-24,Ernakulam,10.0827,76.2711,2.05,171.52,Yellow
2019-12-24,Thrissur,10.5276,76.2144,5.6,165.11,Orange
2019-12-24,Palakkad,10.7867,76.6548,2.87,152.97,Yellow
2019-12-24,Malappuram,11.2588,76.3183,2.81,171.22,Yellow
2019-12-24,Kozhikode,11.2588,75.7804,5.91,102.24,Yellow
2019-12-24,Wayanad,11.6854,76.132,4.61,159.41,Yellow
2019-12-24,Kannur,11.8745,75.3704,5.41,99.32,Yellow
2019-12-24,Kasaragod,12.499,75.0577,4.4,139.26,Yellow
2019-12-24,Pathanamthitta,9.2646,76.7874,6.67,167.31,Orange
2019-12-24,Idukki,9.8501,77.0166,4.51,96.36,Yellow
2019-12-25,Thiruvananthapuram,8.5241,76.9366,3.93,194.39,Yellow
2019-12-25,Kollam,8.8932,76.6141,5.16,156.55,Orange
2019-12-25,Alappuzha,9.4981,76.3388,5.32,36.74,Yellow
2019-12-25,Kottayam,9.5916,76.5222,4.21,89.35,Yellow
2019-12-25,Ernakulam,10.0827,76.2711,3.02,53.05,Yellow
2019-12-25,Thrissur,10.5276,76.2144,7.93,105.19,Red
2019-12-25,Palakkad,10.7867,76.6548,3.52,83.76,Yellow
2019-12-25,Malappuram,11.2588,76.3183,6.9,134.76,Yellow
2019-12-25,Kozhikode,11.2588,75.7804,6.03,108.94,Yellow
2019-12-25,Wayanad,11.6854,76.132,3.34,219.24,Red
2019-12-25,Kannur,11.8745,75.3704,5.77,71.44,Yellow
2019-12-25,Kasaragod,12.499,75.0577,6.17,118.32,Yellow
2019-12-25,Pathanamthitta,9.2646,76.7874,3.59,129.56,Yellow
2019-12-25,Idukki,9.8501,77.0166,7.63,108.54,Red
2019-12-26,Thiruvananthapuram,8.5241,76.9366,2.6,80.9,Yellow
2019-12-26,Kollam,8.8932,76.6141,5.8,121.66,Yellow
2019-12-26,Alappuzha,9.4981,76.3388,5.6,118.43,Yellow
2019-12-26,Kottayam,9.5916,76.5222,5.44,92.42,Yellow
2019-12-26,Ernakulam,10.0827,76.2711,2.71,201.46,Red
2019-12-26,Thrissur,10.5276,76.2144,6.31,88.16,Yellow
2019-12-26,Palakkad,10.7867,76.6548,4.4,92.89,Yellow
2019-12-26,Malappuram,11.2588,76.3183,3.27,194.47,Yellow
2019-12-26,Kozhikode,11.2588,75.7804,2.58,95.99,Yellow
2019-12-26,Wayanad,11.6854,76.132,6.69,186.83,Orange
2019-12-26,Kannur,11.8745,75.3704,5.6,179.12,Orange
2019-12-26,Kasaragod,12.499,75.0577,4.72,162.07,Yellow
2019-12-26,Pathanamthitta,9.2646,76.7874,5.93,139.76,Yellow
2019-12-26,Idukki,9.8501,77.0166,8.82,87.33,Red
2019-12-27,Thiruvananthapuram,8.5241,76.9366,2.71,65.33,Yellow
2019-12-27,Kollam,8.8932,76.6141,4.17,135.86,Yellow
2019-12-27,Alappuzha,9.4981,76.3388,2.49,176.04,Yellow
2019-12-27,Kottayam,9.5916,76.5222,7.41,128.14,Red
2019-12-27,Ernakulam,10.0827,76.2711,3.75,65.45,Yellow
2019-12-27,Thrissur,10.5276,76.2144,4.05,78.99,Yellow
2019-12-27,Palakkad,10.7867,76.6548,3.87,171.51,Yellow
2019-12-27,Malappuram,11.2588,76.3183,4.5,110.63,Yellow
2019-12-27,Kozhikode,11.2588,75.7804,3.42,71.14,Yellow
2019-12-27,Wayanad,11.6854,76.132,5.58,99.86,Yellow
2019-12-27,Kannur,11.8745,75.3704,6.35,160.08,Orange
2019-12-27,Kasaragod,12.499,75.0577,6.46,112.64,Yellow
2019-12-27,Pathanamthitta,9.2646,76.7874,3.55,95.97,Yellow
2019-12-27,Idukki,9.8501,77.0166,5.06,135.36,Yellow
2019-12-28,Thiruvananthapuram,8.5241,76.9366,3.81,81.16,Yellow
2019-12-28,Kollam,8.8932,76.6141,4.99,23.3,Yellow
2019-12-28,Alappuzha,9.4981,76.3388,6.21,142.86,Yellow
2019-12-28,Kottayam,9.5916,76.5222,2.1,167.69,Yellow
2019-12-28,Ernakulam,10.0827,76.2711,6.09,64.03,Yellow
2019-12-28,Thrissur,10.5276,76.2144,6.08,126.04,Yellow
2019-12-28,Palakkad,10.7867,76.6548,4.29,124.58,Yellow
2019-12-28,Malappuram,11.2588,76.3183,3.78,69.1,Yellow
2019-12-28,Kozhikode,11.2588,75.7804,5.08,137.28,Yellow
2019-12-28,Wayanad,11.6854,76.132,6.52,174.78,Orange
2019-12-28,Kannur,11.8745,75.3704,5.37,95.83,Yellow
2019-12-28,Kasaragod,12.499,75.0577,5.19,92.43,Yellow
2019-12-28,Pathanamthitta,9.2646,76.7874,4.94,187.76,Yellow
2019-12-28,Idukki,9.8501,77.0166,7.53,121.7,Red
2019-12-29,Thiruvananthapuram,8.5241,76.9366,4.24,140.94,Yellow
2019-12-29,Kollam,8.8932,76.6141,4.89,115.51,Yellow
2019-12-29,Alappuzha,9.4981,76.3388,4.8,167.27,Yellow
2019-12-29,Kottayam,9.5916,76.5222,2.5,107.16,Yellow
2019-12-29,Ernakulam,10.0827,76.2711,6.09,182.36,Orange
2019-12-29,Thrissur,10.5276,76.2144,4.75,103.55,Yellow
2019-12-29,Palakkad,10.7867,76.6548,4.68,84.49,Yellow
2019-12-29,Malappuram,11.2588,76.3183,5.95,87.44,Yellow
2019-12-29,Kozhikode,11.2588,75.7804,7.61,157.12,Red
2019-12-29,Wayanad,11.6854,76.132,5.49,148.59,Yellow
2019-12-29,Kannur,11.8745,75.3704,5.8,117.64,Yellow
2019-12-29,Kasaragod,12.499,75.0577,5.98,103.23,Yellow
2019-12-29,Pathanamthitta,9.2646,76.7874,2.46,111.71,Yellow
2019-12-29,Idukki,9.8501,77.0166,4.64,120.22,Yellow
2019-12-30,Thiruvananthapuram,8.5241,76.9366,5.0,131.38,Yellow
2019-12-30,Kollam,8.8932,76.6141,4.05,162.16,Yellow
2019-12-30,Alappuzha,9.4981,76.3388,6.25,172.57,Orange
2019-12-30,Kottayam,9.5916,76.5222,4.73,164.16,Yellow
2019-12-30,Ernakulam,10.0827,76.2711,2.9,131.09,Yellow
2019-12-30,Thrissur,10.5276,76.2144,2.36,130.88,Yellow
2019-12-30,Palakkad,10.7867,76.6548,4.81,91.08,Yellow
2019-12-30,Malappuram,11.2588,76.3183,5.58,97.21,Yellow
2019-12-30,Kozhikode,11.2588,75.7804,4.05,80.79,Yellow
2019-12-30,Wayanad,11.6854,76.132,3.37,159.63,Yellow
2019-12-30,Kannur,11.8745,75.3704,4.11,133.64,Yellow
2019-12-30,Kasaragod,12.499,75.0577,6.8,112.65,Yellow
2019-12-30,Pathanamthitta,9.2646,76.7874,4.94,195.55,Yellow
2019-12-30,Idukki,9.8501,77.0166,3.97,76.09,Yellow
2019-12-31,Thiruvananthapuram,8.5241,76.9366,5.46,34.7,Yellow
2019-12-31,Kollam,8.8932,76.6141,3.46,150.4,Yellow
2019-12-31,Alappuzha,9.4981,76.3388,4.66,135.28,Yellow
2019-12-31,Kottayam,9.5916,76.5222,5.01,108.6,Yellow
2019-12-31,Ernakulam,10.0827,76.2711,3.54,75.06,Yellow
2019-12-31,Thrissur,10.5276,76.2144,5.73,118.39,Yellow
2019-12-31,Palakkad,10.7867,76.6548,3.71,130.62,Yellow
2019-12-31,Malappuram,11.2588,76.3183,2.7,117.33,Yellow
2019-12-31,Kozhikode,11.2588,75.7804,3.77,169.11,Yellow
2019-12-31,Wayanad,11.6854,76.132,3.91,112.79,Yellow
2019-12-31,Kannur,11.8745,75.3704,6.21,179.52,Orange
2019-12-31,Kasaragod,12.499,75.0577,6.6,119.68,Yellow
2019-12-31,Pathanamthitta,9.2646,76.7874,4.6,59.41,Yellow
2019-12-31,Idukki,9.8501,77.0166,6.57,155.23,Orange
2020-01-01,Thiruvananthapuram,8.5241,76.9366,2.89,114.93,Yellow
2020-01-01,Kollam,8.8932,76.6141,6.83,134.68,Yellow
2020-01-01,Alappuzha,9.4981,76.3388,3.32,151.68,Yellow
2020-01-01,Kottayam,9.5916,76.5222,6.29,126.7,Yellow
2020-01-01,Ernakulam,10.0827,76.2711,4.03,211.4,Red
2020-01-01,Thrissur,10.5276,76.2144,5.81,128.92,Yellow
2020-01-01,Palakkad,10.7867,76.6548,4.56,140.71,Yellow
2020-01-01,Malappuram,11.2588,76.3183,3.68,114.46,Yellow
2020-01-01,Kozhikode,11.2588,75.7804,7.76,71.5,Red
2020-01-01,Wayanad,11.6854,76.132,5.33,99.23,Yellow
2020-01-01,Kannur,11.8745,75.3704,7.43,139.04,Red
2020-01-01,Kasaragod,12.499,75.0577,5.76,126.91,Yellow
2020-01-01,Pathanamthitta,9.2646,76.7874,5.94,123.09,Yellow
2020-01-01,Idukki,9.8501,77.0166,6.18,124.4,Yellow
2020-01-02,Thiruvananthapuram,8.5241,76.9366,5.66,55.64,Yellow
2020-01-02,Kollam,8.8932,76.6141,5.63,145.95,Yellow
2020-01-02,Alappuzha,9.4981,76.3388,6.0,146.97,Yellow
2020-01-02,Kottayam,9.5916,76.5222,3.53,134.46,Yellow
2020-01-02,Ernakulam,10.0827,76.2711,3.39,82.6,Yellow
2020-01-02,Thrissur,10.5276,76.2144,5.96,123.94,Yellow
2020-01-02,Palakkad,10.7867,76.6548,5.54,106.15,Yellow
2020-01-02,Malappuram,11.2588,76.3183,8.3,100.06,Red
2020-01-02,Kozhikode,11.2588,75.7804,4.9,123.26,Yellow
2020-01-02,Wayanad,11.6854,76.132,4.59,149.12,Yellow
2020-01-02,Kannur,11.8745,75.3704,5.61,44.34,Yellow
2020-01-02,Kasaragod,12.499,75.0577,5.98,131.5,Yellow
2020-01-02,Pathanamthitta,9.2646,76.7874,5.06,15.14,Yellow
2020-01-02,Idukki,9.8501,77.0166,5.84,181.89,Orange
2020-01-03,Thiruvananthapuram,8.5241,76.9366,2.91,141.43,Yellow
2020-01-03,Kollam,8.8932,76.6141,4.55,84.17,Yellow
2020-01-03,Alappuzha,9.4981,76.3388,5.53,33.74,Yellow
2020-01-03,Kottayam,9.5916,76.5222,2.76,157.0,Yellow
2020-01-03,Ernakulam,10.0827,76.2711,4.18,145.19,Yellow
2020-01-03,Thrissur,10.5276,76.2144,2.87,120.16,Yellow
2020-01-03,Palakkad,10.7867,76.6548,3.97,93.86,Yellow
2020-01-03,Malappuram,11.2588,76.3183,3.64,113.61,Yellow
2020-01-03,Kozhikode,11.2588,75.7804,6.67,114.74,Yellow
2020-01-03,Wayanad,11.6854,76.132,5.67,137.81,Yellow
2020-01-03,Kannur,11.8745,75.3704,5.94,62.61,Yellow
2020-01-03,Kasaragod,12.499,75.0577,3.74,75.75,Yellow
2020-01-03,Pathanamthitta,9.2646,76.7874,4.19,52.71,Yellow
2020-01-03,Idukki,9.8501,77.0166,6.61,116.13,Yellow
2020-01-04,Thiruvananthapuram,8.5241,76.9366,2.99,121.44,Yellow
2020-01-04,Kollam,8.8932,76.6141,6.56,75.32,Yellow
2020-01-04,Alappuzha,9.4981,76.3388,6.11,144.58,Yellow
2020-01-04,Kottayam,9.5916,76.5222,3.09,64.7,Yellow
2020-01-04,Ernakulam,10.0827,76.2711,5.78,69.78,Yellow
2020-01-04,Thrissur,10.5276,76.2144,6.51,136.59,Yellow
2020-01-04,Palakkad,10.7867,76.6548,2.43,76.17,Yellow
2020-01-04,Malappuram,11.2588,76.3183,7.4,166.8,Red
2020-01-04,Kozhikode,11.2588,75.7804,5.98,242.91,Red
2020-01-04,Wayanad,11.6854,76.132,5.02,127.67,Yellow
2020-01-04,Kannur,11.8745,75.3704,4.88,98.53,Yellow
2020-01-04,Kasaragod,12.499,75.0577,5.5,174.97,Orange
2020-01-04,Pathanamthitta,9.2646,76.7874,5.25,80.76,Yellow
2020-01-04,Idukki,9.8501,77.0166,6.54,106.3,Yellow
2020-01-05,Thiruvananthapuram,8.5241,76.9366,4.93,128.45,Yellow
2020-01-05,Kollam,8.8932,76.6141,6.97,183.09,Orange
2020-01-05,Alappuzha,9.4981,76.3388,3.11,133.91,Yellow
2020-01-05,Kottayam,9.5916,76.5222,2.43,128.18,Yellow
2020-01-05,Ernakulam,10.0827,76.2711,5.15,145.39,Yellow
2020-01-05,Thrissur,10.5276,76.2144,3.72,137.68,Yellow
2020-01-05,Palakkad,10.7867,76.6548,4.44,129.0,Yellow
2020-01-05,Malappuram,11.2588,76.3183,2.53,161.91,Yellow
2020-01-05,Kozhikode,11.2588,75.7804,6.98,97.8,Yellow
2020-01-05,Wayanad,11.6854,76.132,6.57,59.36,Yellow
2020-01-05,Kannur,11.8745,75.3704,7.21,202.28,Red
2020-01-05,Kasaragod,12.499,75.0577,3.67,0,Yellow
2020-01-05,Pathanamthitta,9.2646,76.7874,4.93,186.12,Yellow
2020-01-05,Idukki,9.8501,77.0166,7.64,75.37,Red
2020-01-06,Thiruvananthapuram,8.5241,76.9366,3.81,66.11,Yellow
2020-01-06,Kollam,8.8932,76.6141,4.89,90.47,Yellow
2020-01-06,Alappuzha,9.4981,76.3388,6.25,83.76,Yellow
2020-01-06,Kottayam,9.5916,76.5222,5.31,181.85,Orange
2020-01-06,Ernakulam,10.0827,76.2711,4.57,125.61,Yellow
2020-01-06,Thrissur,10.5276,76.2144,6.99,92.25,Yellow
2020-01-06,Palakkad,10.7867,76.6548,3.54,43.3,Yellow
2020-01-06,Malappuram,11.2588,76.3183,8.37,100.67,Red
2020-01-06,Kozhikode,11.2588,75.7804,5.72,171.38,Orange
2020-01-06,Wayanad,11.6854,76.132,4.33,77.55,Yellow
2020-01-06,Kannur,11.8745,75.3704,6.54,105.46,Yellow
2020-01-06,Kasaragod,12.499,75.0577,3.18,141.93,Yellow
2020-01-06,Pathanamthitta,9.2646,76.7874,4.4,140.91,Yellow
2020-01-06,Idukki,9.8501,77.0166,7.38,132.24,Red
2020-01-07,Thiruvananthapuram,8.5241,76.9366,5.58,125.14,Yellow
2020-01-07,Kollam,8.8932,76.6141,3.22,147.65,Yellow
2020-01-07,Alappuzha,9.4981,76.3388,3.74,173.43,Yellow
2020-01-07,Kottayam,9.5916,76.5222,4.32,114.94,Yellow
2020-01-07,Ernakulam,10.0827,76.2711,3.69,88.78,Yellow
2020-01-07,Thrissur,10.5276,76.2144,2.26,148.17,Yellow
2020-01-07,Palakkad,10.7867,76.6548,3.77,193.7,Yellow
2020-01-07,Malappuram,11.2588,76.3183,7.63,148.29,Red
2020-01-07,Kozhikode,11.2588,75.7804,6.93,142.33,Yellow
2020-01-07,Wayanad,11.6854,76.132,6.87,129.41,Yellow
2020-01-07,Kannur,11.8745,75.3704,4.85,134.19,Yellow
2020-01-07,Kasaragod,12.499,75.0577,3.48,61.66,Yellow
2020-01-07,Pathanamthitta,9.2646,76.7874,5.87,122.81,Yellow
2020-01-07,Idukki,9.8501,77.0166,8.9,114.61,Red
2020-01-08,Thiruvananthapuram,8.5241,76.9366,5.77,101.82,Yellow
2020-01-08,Kollam,8.8932,76.6141,3.68,87.3,Yellow
2020-01-08,Alappuzha,9.4981,76.3388,4.4,78.15,Yellow
2020-01-08,Kottayam,9.5916,76.5222,6.72,71.43,Yellow
2020-01-08,Ernakulam,10.0827,76.2711,4.7,133.2,Yellow
2020-01-08,Thrissur,10.5276,76.2144,2.32,128.31,Yellow
2020-01-08,Palakkad,10.7867,76.6548,4.54,115.64,Yellow
2020-01-08,Malappuram,11.2588,76.3183,6.8,66.52,Yellow
2020-01-08,Kozhikode,11.2588,75.7804,3.87,119.92,Yellow
2020-01-08,Wayanad,11.6854,76.132,3.24,131.48,Yellow
2020-01-08,Kannur,11.8745,75.3704,6.59,118.41,Yellow
2020-01-08,Kasaragod,12.499,75.0577,3.65,133.77,Yellow
2020-01-08,Pathanamthitta,9.2646,76.7874,4.63,65.48,Yellow
2020-01-08,Idukki,9.8501,77.0166,3.71,118.97,Yellow
2020-01-09,Thiruvananthapuram,8.5241,76.9366,6.0,139.79,Yellow
2020-01-09,Kollam,8.8932,76.6141,6.38,125.84,Yellow
2020-01-09,Alappuzha,9.4981,76.3388,2.91,114.33,Yellow
2020-01-09,Kottayam,9.5916,76.5222,4.46,119.38,Yellow
2020-01-09,Ernakulam,10.0827,76.2711,5.26,77.64,Yellow
2020-01-09,Thrissur,10.5276,76.2144,2.34,178.83,Yellow
2020-01-09,Palakkad,10.7867,76.6548,2.74,160.08,Yellow
2020-01-09,Malappuram,11.2588,76.3183,6.9,42.88,Yellow
2020-01-09,Kozhikode,11.2588,75.7804,7.47,121.14,Red
2020-01-09,Wayanad,11.6854,76.132,6.67,84.1,Yellow
2020-01-09,Kannur,11.8745,75.3704,4.38,124.35,Yellow
2020-01-09,Kasaragod,12.499,75.0577,5.0,116.97,Yellow
2020-01-09,Pathanamthitta,9.2646,76.7874,4.45,145.6,Yellow
2020-01-09,Idukki,9.8501,77.0166,5.11,134.13,Yellow
2020-01-10,Thiruvananthapuram,8.5241,76.9366,5.22,149.38,Yellow
2020-01-10,Kollam,8.8932,76.6141,3.96,86.2,Yellow
2020-01-10,Alappuzha,9.4981,76.3388,5.18,73.61,Yellow
2020-01-10,Kottayam,9.5916,76.5222,4.81,118.98,Yellow
2020-01-10,Ernakulam,10.0827,76.2711,4.68,109.18,Yellow
2020-01-10,Thrissur,10.5276,76.2144,6.23,112.63,Yellow
2020-01-10,Palakkad,10.7867,76.6548,1.54,149.56,Yellow
2020-01-10,Malappuram,11.2588,76.3183,2.51,112.18,Yellow
2020-01-10,Kozhikode,11.2588,75.7804,4.11,73.12,Yellow
2020-01-10,Wayanad,11.6854,76.132,5.89,106.72,Yellow
2020-01-10,Kannur,11.8745,75.3704,6.19,88.14,Yellow
2020-01-10,Kasaragod,12.499,75.0577,3.23,69.73,Yellow
2020-01-10,Pathanamthitta,9.2646,76.7874,2.73,137.57,Yellow
2020-01-10,Idukki,9.8501,77.0166,4.5,111.1,Yellow
2020-01-11,Thiruvananthapuram,8.5241,76.9366,3.41,233.43,Red
2020-01-11,Kollam,8.8932,76.6141,4.36,128.42,Yellow
2020-01-11,Alappuzha,9.4981,76.3388,2.21,174.8,Yellow
2020-01-11,Kottayam,9.5916,76.5222,2.92,88.11,Yellow
2020-01-11,Ernakulam,10.0827,76.2711,4.48,172.21,Yellow
2020-01-11,Thrissur,10.5276,76.2144,2.05,112.57,Yellow
2020-01-11,Palakkad,10.7867,76.6548,1.52,159.05,Yellow
2020-01-11,Malappuram,11.2588,76.3183,7.05,93.2,Red
2020-01-11,Kozhikode,11.2588,75.7804,3.6,126.52,Yellow
2020-01-11,Wayanad,11.6854,76.132,5.35,39.23,Yellow
2020-01-11,Kannur,11.8745,75.3704,5.93,106.23,Yellow
2020-01-11,Kasaragod,12.499,75.0577,6.24,110.77,Yellow
2020-01-11,Pathanamthitta,9.2646,76.7874,3.92,139.09,Yellow
2020-01-11,Idukki,9.8501,77.0166,8.71,217.26,Red
2020-01-12,Thiruvananthapuram,8.5241,76.9366,5.78,95.5,Yellow
2020-01-12,Kollam,8.8932,76.6141,5.18,83.28,Yellow
2020-01-12,Alappuzha,9.4981,76.3388,2.73,185.84,Yellow
2020-01-12,Kottayam,9.5916,76.5222,2.58,129.12,Yellow
2020-01-12,Ernakulam,10.0827,76.2711,6.5,90.76,Yellow
2020-01-12,Thrissur,10.5276,76.2144,6.37,129.74,Yellow
2020-01-12,Palakkad,10.7867,76.6548,5.04,197.26,Orange
2020-01-12,Malappuram,11.2588,76.3183,3.39,141.48,Yellow
2020-01-12,Kozhikode,11.2588,75.7804,4.37,61.04,Yellow
2020-01-12,Wayanad,11.6854,76.132,4.25,139.03,Yellow
2020-01-12,Kannur,11.8745,75.3704,4.21,169.98,Yellow
2020-01-12,Kasaragod,12.499,75.0577,4.88,74.16,Yellow
2020-01-12,Pathanamthitta,9.2646,76.7874,6.43,159.12,Orange
2020-01-12,Idukki,9.8501,77.0166,4.38,76.45,Yellow
2020-01-13,Thiruvananthapuram,8.5241,76.9366,5.02,116.18,Yellow
2020-01-13,Kollam,8.8932,76.6141,4.85,19.83,Yellow
2020-01-13,Alappuzha,9.4981,76.3388,3.9,173.04,Yellow
2020-01-13,Kottayam,9.5916,76.5222,4.23,156.66,Yellow
2020-01-13,Ernakulam,10.0827,76.2711,3.66,149.04,Yellow
2020-01-13,Thrissur,10.5276,76.2144,4.48,141.02,Yellow
2020-01-13,Palakkad,10.7867,76.6548,1.54,128.39,Yellow
2020-01-13,Malappuram,11.2588,76.3183,5.93,120.51,Yellow
2020-01-13,Kozhikode,11.2588,75.7804,5.93,112.42,Yellow
2020-01-13,Wayanad,11.6854,76.132,4.34,122.26,Yellow
2020-01-13,Kannur,11.8745,75.3704,4.26,108.49,Yellow
2020-01-13,Kasaragod,12.499,75.0577,5.22,65.73,Yellow
2020-01-13,Pathanamthitta,9.2646,76.7874,3.28,148.97,Yellow
2020-01-13,Idukki,9.8501,77.0166,4.5,97.74,Yellow
2020-01-14,Thiruvananthapuram,8.5241,76.9366,2.97,140.5,Yellow
2020-01-14,Kollam,8.8932,76.6141,4.24,118.45,Yellow
2020-01-14,Alappuzha,9.4981,76.3388,2.54,131.58,Yellow
2020-01-14,Kottayam,9.5916,76.5222,7.2,58.48,Red
2020-01-14,Ernakulam,10.0827,76.2711,5.03,30.5,Yellow
2020-01-14,Thrissur,10.5276,76.2144,6.6,115.72,Yellow
2020-01-14,Palakkad,10.7867,76.6548,2.36,140.94,Yellow
2020-01-14,Malappuram,11.2588,76.3183,7.55,157.84,Red
2020-01-14,Kozhikode,11.2588,75.7804,7.22,153.27,Red
2020-01-14,Wayanad,11.6854,76.132,5.47,95.0,Yellow
2020-01-14,Kannur,11.8745,75.3704,2.85,59.05,Yellow
2020-01-14,Kasaragod,12.499,75.0577,5.57,76.11,Yellow
2020-01-14,Pathanamthitta,9.2646,76.7874,2.67,70.94,Yellow
2020-01-14,Idukki,9.8501,77.0166,5.95,120.13,Yellow
2020-01-15,Thiruvananthapuram,8.5241,76.9366,5.06,149.74,Yellow
2020-01-15,Kollam,8.8932,76.6141,6.4,91.95,Yellow
2020-01-15,Alappuzha,9.4981,76.3388,2.0,134.01,Yellow
2020-01-15,Kottayam,9.5916,76.5222,7.07,173.98,Red
2020-01-15,Ernakulam,10.0827,76.2711,7.03,81.37,Red
2020-01-15,Thrissur,10.5276,76.2144,5.34,61.49,Yellow
2020-01-15,Palakkad,10.7867,76.6548,3.08,140.28,Yellow
2020-01-15,Malappuram,11.2588,76.3183,8.39,64.59,Red
2020-01-15,Kozhikode,11.2588,75.7804,6.23,123.35,Yellow
2020-01-15,Wayanad,11.6854,76.132,5.27,92.93,Yellow
2020-01-15,Kannur,11.8745,75.3704,4.78,117.46,Yellow
2020-01-15,Kasaragod,12.499,75.0577,2.72,96.71,Yellow
2020-01-15,Pathanamthitta,9.2646,76.7874,4.39,94.03,Yellow
2020-01-15,Idukki,9.8501,77.0166,6.07,141.02,Yellow
